0	1	-8240
0	2	12840
0	3	-2760
0	4	15760
0	5	14040
0	6	10960
0	7	11840
0	8	5760
0	9	1960
0	10	-14040
0	11	13760
0	12	-13840
0	13	3760
0	14	8040
0	15	10640
0	16	1040
0	17	-3560
0	18	1960
0	19	5440
0	20	-14040
0	21	-8960
0	22	5360
0	23	-2560
0	24	9840
0	25	3360
0	26	-6360
0	27	-16560
0	28	24960
0	29	2240
0	30	-560
0	31	960
0	32	-4560
0	33	-7840
0	34	15560
0	35	-1640
0	36	-11640
0	37	2560
0	38	-18160
0	39	6040
0	40	-1640
0	41	7960
0	42	8160
0	43	-15160
0	44	-840
0	45	2640
0	46	440
0	47	34160
0	48	5840
0	49	-12840
1	2	-2440
1	3	3160
1	4	13840
1	5	-3640
1	6	8640
1	7	-1440
1	8	-16160
1	9	7640
1	10	13640
1	11	-4160
1	12	13440
1	13	-14160
1	14	-7640
1	15	-30240
1	16	-640
1	17	23960
1	18	-2360
1	19	24960
1	20	3640
1	21	29360
1	22	14240
1	23	-7040
1	24	-9440
1	25	6240
1	26	-23240
1	27	6960
1	28	-5360
1	29	-1840
1	30	960
1	31	-11360
1	32	14960
1	33	17440
1	34	-5960
1	35	11240
1	36	1240
1	37	-22960
1	38	18560
1	39	34360
1	40	-18760
1	41	-8360
1	42	-18560
1	43	5560
1	44	10440
1	45	-2240
1	46	9960
1	47	5440
1	48	-15440
1	49	2440
2	3	-8560
2	4	11560
2	5	8240
2	6	-13240
2	7	-3960
2	8	11560
2	9	-2240
2	10	1760
2	11	-440
2	12	11960
2	13	-20440
2	14	-17760
2	15	4840
2	16	-4760
2	17	-9360
2	18	-2240
2	19	9640
2	20	11760
2	21	15240
2	22	1160
2	23	1640
2	24	14040
2	25	-840
2	26	-2160
2	27	17640
2	28	760
2	29	-3560
2	30	-6360
2	31	6760
2	32	-360
2	33	17960
2	34	21360
2	35	4160
2	36	14160
2	37	28360
2	38	16040
2	39	240
2	40	14160
2	41	3760
2	42	13960
2	43	-10960
2	44	-5040
2	45	6840
2	46	14640
2	47	-40
2	48	40
2	49	-7040
3	4	7160
3	5	2640
3	6	12360
3	7	-9560
3	8	7160
3	9	3360
3	10	7360
3	11	-4840
3	12	7560
3	13	5160
3	14	-3360
3	15	-30760
3	16	-360
3	17	5040
3	18	-6640
3	19	4040
3	20	7360
3	21	-10360
3	22	-3240
3	23	16040
3	24	-1560
3	25	-15240
3	26	2240
3	27	12040
3	28	-13640
3	29	840
3	30	-11960
3	31	2360
3	32	-5960
3	33	-6440
3	34	-13040
3	35	9760
3	36	-240
3	37	13960
3	38	-9560
3	39	-5360
3	40	-10240
3	41	-640
3	42	-440
3	43	-6560
3	44	-9440
3	45	11240
3	46	-960
3	47	-14440
3	48	-15560
3	49	-1440
4	5	-9640
4	6	4640
4	7	2560
4	8	-10160
4	9	3640
4	10	-360
4	11	1840
4	12	-560
4	13	1840
4	14	-3640
4	15	3760
4	16	3360
4	17	7960
4	18	13640
4	19	18960
4	20	-360
4	21	33360
4	22	240
4	23	6960
4	24	4560
4	25	32240
4	26	-19240
4	27	10960
4	28	640
4	29	-7840
4	30	-5040
4	31	14640
4	32	8960
4	33	-6560
4	34	40
4	35	7240
4	36	-2760
4	37	3040
4	38	-17440
4	39	8360
4	40	-22760
4	41	-12360
4	42	-2560
4	43	19560
4	44	-3560
4	45	-18240
4	46	13960
4	47	11440
4	48	8560
4	49	-1560
5	6	5560
5	7	-2760
5	8	360
5	9	6560
5	10	-19440
5	11	-11640
5	12	10760
5	13	8360
5	14	-26560
5	15	-3960
5	16	6440
5	17	-8160
5	18	-23440
5	19	20840
5	20	-9440
5	21	-3560
5	22	-40
5	23	2840
5	24	-4760
5	25	-22040
5	26	-10960
5	27	8840
5	28	19560
5	29	-12360
5	30	4840
5	31	15560
5	32	-9160
5	33	6760
5	34	-9840
5	35	22960
5	36	-7040
5	37	-2840
5	38	7240
5	39	-8560
5	40	12960
5	41	12560
5	42	22760
5	43	-19760
5	44	3760
5	45	28040
5	46	-4160
5	47	18760
5	48	1240
5	49	1760
6	7	-32240
6	8	-15360
6	9	-11560
6	10	-5560
6	11	16640
6	12	4240
6	13	6640
6	14	1560
6	15	8960
6	16	-11440
6	17	3160
6	18	-1560
6	19	24160
6	20	-15560
6	21	8560
6	22	5040
6	23	2160
6	24	19760
6	25	7040
6	26	15960
6	27	16160
6	28	5440
6	29	-2640
6	30	10160
6	31	-10560
6	32	4160
6	33	-1760
6	34	-15160
6	35	12040
6	36	-7960
6	37	-12160
6	38	7760
6	39	3560
6	40	-17960
6	41	2440
6	42	2240
6	43	-5240
6	44	21240
6	45	-13040
6	46	-20840
6	47	-3760
6	48	-16240
6	49	-6760
7	8	12560
7	9	18760
7	10	-7240
7	11	-9440
7	12	2960
7	13	10560
7	14	11240
7	15	-6160
7	16	4240
7	17	-10360
7	18	-11240
7	19	-21360
7	20	2760
7	21	-15760
7	22	2160
7	23	640
7	24	-26960
7	25	-9840
7	26	-13160
7	27	-23360
7	28	11760
7	29	-4560
7	30	-17360
7	31	-2240
7	32	-1360
7	33	-1040
7	34	12360
7	35	-14840
7	36	-4840
7	37	-640
7	38	-4960
7	39	-760
7	40	5160
7	41	-5240
7	42	-5040
7	43	8040
7	44	-14040
7	45	15840
7	46	23640
7	47	20960
7	48	9040
7	49	3960
8	9	3640
8	10	-360
8	11	1840
8	12	-10560
8	13	1840
8	14	6360
8	15	3760
8	16	3360
8	17	-2040
8	18	-6360
8	19	8960
8	20	29640
8	21	-16640
8	22	-19760
8	23	-3040
8	24	4560
8	25	-7760
8	26	10760
8	27	-19040
8	28	10640
8	29	2160
8	30	4960
8	31	-5360
8	32	-51040
8	33	13440
8	34	40
8	35	-22760
8	36	7240
8	37	3040
8	38	2560
8	39	-11640
8	40	7240
8	41	7640
8	42	-22560
8	43	-440
8	44	-3560
8	45	31760
8	46	-6040
8	47	1440
8	48	-1440
8	49	-1560
9	10	23440
9	11	5640
9	12	3240
9	13	-4360
9	14	2560
9	15	-10040
9	16	-10440
9	17	4160
9	18	7440
9	19	5160
9	20	3440
9	21	-440
9	22	4040
9	23	3160
9	24	-29240
9	25	-23960
9	26	-3040
9	27	7160
9	28	4440
9	29	-11640
9	30	-8840
9	31	8440
9	32	5160
9	33	-12760
9	34	-26160
9	35	-18960
9	36	-28960
9	37	-3160
9	38	-21240
9	39	14560
9	40	-8960
9	41	1440
9	42	-8760
9	43	-14240
9	44	240
9	45	27960
9	46	20160
9	47	-4760
9	48	-5240
9	49	22240
10	11	-8360
10	12	19240
10	13	-8360
10	14	-3440
10	15	-16040
10	16	-26440
10	17	8160
10	18	3440
10	19	9160
10	20	-560
10	21	3560
10	22	20040
10	23	7160
10	24	-5240
10	25	-7960
10	26	960
10	27	11160
10	28	440
10	29	2360
10	30	5160
10	31	-15560
10	32	9160
10	33	13240
10	34	-20160
10	35	-12960
10	36	-2960
10	37	-7160
10	38	2760
10	39	18560
10	40	-12960
10	41	-2560
10	42	-2760
10	43	-10240
10	44	-13760
10	45	11960
10	46	4160
10	47	-18760
10	48	8760
10	49	-1760
11	12	-8560
11	13	-16160
11	14	34360
11	15	1760
11	16	-8640
11	17	15960
11	18	15640
11	19	-13040
11	20	11640
11	21	11360
11	22	2240
11	23	-5040
11	24	12560
11	25	4240
11	26	8760
11	27	-11040
11	28	2640
11	29	160
11	30	-7040
11	31	-3360
11	32	-3040
11	33	-14560
11	34	12040
11	35	-20760
11	36	-20760
11	37	-4960
11	38	560
11	39	-3640
11	40	-10760
11	41	-10360
11	42	-20560
11	43	-22440
11	44	8440
11	45	-240
11	46	1960
11	47	3440
11	48	-3440
11	49	-9560
12	13	-8560
12	14	-13240
12	15	-25840
12	16	3760
12	17	-1640
12	18	-16760
12	19	-640
12	20	-760
12	21	13760
12	22	29840
12	23	17360
12	24	4960
12	25	-18160
12	26	-8840
12	27	11360
12	28	10240
12	29	-7440
12	30	5360
12	31	-5760
12	32	9360
12	33	13040
12	34	-360
12	35	-3160
12	36	6840
12	37	-7360
12	38	32960
12	39	8760
12	40	16840
12	41	-12760
12	42	17040
12	43	-20040
12	44	-3960
12	45	22160
12	46	4360
12	47	-8960
12	48	18960
12	49	8040
13	14	-5640
13	15	11760
13	16	-8640
13	17	-14040
13	18	-14360
13	19	6960
13	20	-18360
13	21	-8640
13	22	-17760
13	23	14960
13	24	-7440
13	25	-5760
13	26	-1240
13	27	-1040
13	28	32640
13	29	10160
13	30	-7040
13	31	6640
13	32	-13040
13	33	5440
13	34	-27960
13	35	9240
13	36	-10760
13	37	5040
13	38	-9440
13	39	-13640
13	40	-10760
13	41	-360
13	42	-560
13	43	27560
13	44	8440
13	45	-240
13	46	1960
13	47	13440
13	48	6560
13	49	440
14	15	40
14	16	-9560
14	17	5840
14	18	12560
14	19	-25160
14	20	16560
14	21	-9560
14	22	5960
14	23	6840
14	24	-760
14	25	13960
14	26	13040
14	27	-27160
14	28	5560
14	29	11640
14	30	8840
14	31	-8440
14	32	-5160
14	33	-7240
14	34	6160
14	35	-21040
14	36	-11040
14	37	-6840
14	38	-8760
14	39	15440
14	40	-11040
14	41	-1440
14	42	-21240
14	43	-5760
14	44	-240
14	45	-17960
14	46	-160
14	47	4760
14	48	5240
14	49	-2240
15	16	3040
15	17	-21560
15	18	19960
15	19	-2560
15	20	-16040
15	21	-6960
15	22	-16640
15	23	-10560
15	24	1840
15	25	21360
15	26	15640
15	27	-4560
15	28	12960
15	29	-15760
15	30	11440
15	31	8960
15	32	-2560
15	33	-9840
15	34	3560
15	35	-13640
15	36	-3640
15	37	560
15	38	-16160
15	39	-21960
15	40	6360
15	41	-4040
15	42	-3840
15	43	16840
15	44	7160
15	45	-15360
15	46	-17560
15	47	-7840
15	48	-2160
15	49	-4840
16	17	8840
16	18	9560
16	19	-12160
16	20	3560
16	21	3440
16	22	-7040
16	23	-20160
16	24	12240
16	25	960
16	26	-13960
16	27	-14160
16	28	-7440
16	29	-15360
16	30	11840
16	31	18560
16	32	-12160
16	33	-20240
16	34	23160
16	35	-4040
16	36	5960
16	37	-9840
16	38	-5760
16	39	-11560
16	40	15960
16	41	-4440
16	42	5760
16	43	7240
16	44	-3240
16	45	5040
16	46	-17160
16	47	-8240
16	48	-1760
16	49	24760
17	18	4160
17	19	13240
17	20	-11840
17	21	8840
17	22	-12440
17	23	-24760
17	24	7640
17	25	-4440
17	26	-18560
17	27	-8760
17	28	-2840
17	29	-9960
17	30	-12760
17	31	13160
17	32	-6760
17	33	14360
17	34	7760
17	35	560
17	36	10560
17	37	-35240
17	38	9640
17	39	23840
17	40	-9440
17	41	160
17	42	-9640
17	43	2640
17	44	-18640
17	45	440
17	46	8240
17	47	6360
17	48	-16360
17	49	9360
18	19	-14840
18	20	3440
18	21	-440
18	22	4040
18	23	-6840
18	24	10760
18	25	6040
18	26	6960
18	27	-12840
18	28	-15560
18	29	-1640
18	30	11160
18	31	-1560
18	32	15160
18	33	-12760
18	34	3840
18	35	-18960
18	36	1040
18	37	-3160
18	38	-21240
18	39	4560
18	40	-8960
18	41	-8560
18	42	-28760
18	43	-4240
18	44	-9760
18	45	-12040
18	46	160
18	47	-4760
18	48	-5240
18	49	12240
19	20	-840
19	21	17840
19	22	-1440
19	23	-5760
19	24	6640
19	25	6560
19	26	-9560
19	27	20240
19	28	8160
19	29	-960
19	30	6240
19	31	4160
19	32	-17760
19	33	25360
19	34	-31240
19	35	21560
19	36	1560
19	37	-14240
19	38	8640
19	39	12840
19	40	-18440
19	41	11160
19	42	1360
19	43	11640
19	44	12360
19	45	9440
19	46	-2760
19	47	7360
19	48	-7360
19	49	360
20	21	13560
20	22	10040
20	23	7160
20	24	14760
20	25	12040
20	26	10960
20	27	-8840
20	28	-19560
20	29	12360
20	30	15160
20	31	-5560
20	32	-20840
20	33	3240
20	34	-160
20	35	-2960
20	36	7040
20	37	12840
20	38	12760
20	39	-1440
20	40	-2960
20	41	-2560
20	42	-22760
20	43	-10240
20	44	6240
20	45	11960
20	46	14160
20	47	-8760
20	48	8760
20	49	8240
21	22	2960
21	23	-160
21	24	12240
21	25	30960
21	26	-23960
21	27	25840
21	28	2560
21	29	-5360
21	30	11840
21	31	8560
21	32	7840
21	33	-240
21	34	3160
21	35	15960
21	36	-4040
21	37	160
21	38	14240
21	39	18440
21	40	-14040
21	41	-24440
21	42	-4240
21	43	7240
21	44	16760
21	45	-14960
21	46	12840
21	47	1760
21	48	8240
21	49	4760
22	23	16560
22	24	14160
22	25	2640
22	26	360
22	27	-9440
22	28	-8960
22	29	11760
22	30	14560
22	31	-4960
22	32	28560
22	33	3840
22	34	440
22	35	7640
22	36	-2360
22	37	-6560
22	38	22160
22	39	17960
22	40	-2360
22	41	-11960
22	42	7840
22	43	-30840
22	44	-3160
22	45	11360
22	46	13560
22	47	1840
22	48	18160
22	49	8840
23	24	-11360
23	25	4560
23	26	22440
23	27	2240
23	28	6160
23	29	21040
23	30	-1760
23	31	2160
23	32	14240
23	33	-6640
23	34	-13240
23	35	-440
23	36	-20440
23	37	23760
23	38	640
23	39	4840
23	40	-10440
23	41	9160
23	42	-640
23	43	-6360
23	44	20360
23	45	1440
23	46	-760
23	47	5360
23	48	4640
23	49	-1640
24	25	12160
24	26	4840
24	27	-5360
24	28	-6240
24	29	13440
24	30	20640
24	31	-240
24	32	-13360
24	33	10960
24	34	14360
24	35	17160
24	36	27160
24	37	1360
24	38	23040
24	39	-2760
24	40	7160
24	41	-3240
24	42	6960
24	43	-13960
24	44	-12040
24	45	-6160
24	46	1640
24	47	2960
24	48	17040
24	49	5960
25	26	-1640
25	27	-1440
25	28	-6960
25	29	9760
25	30	12560
25	31	7040
25	32	6560
25	33	-4160
25	34	12440
25	35	9640
25	36	-360
25	37	5440
25	38	160
25	39	5960
25	40	-20360
25	41	-9960
25	42	-10160
25	43	27160
25	44	8840
25	45	-40640
25	46	-8440
25	47	3840
25	48	6160
25	49	-9160
26	27	-11560
26	28	-10040
26	29	7240
26	30	4440
26	31	-14040
26	32	440
26	33	-12840
26	34	-9440
26	35	-16640
26	36	-6640
26	37	7560
26	38	-3160
26	39	-18960
26	40	3360
26	41	32960
26	42	-6840
26	43	-10160
26	44	24160
26	45	-2360
26	46	-14560
26	47	-20840
26	48	-9160
26	49	-7840
27	28	-9840
27	29	-2960
27	30	-5760
27	31	6160
27	32	10240
27	33	-2640
27	34	-19240
27	35	23560
27	36	-6440
27	37	27760
27	38	-3360
27	39	840
27	40	-6440
27	41	-6840
27	42	23360
27	43	9640
27	44	4360
27	45	-12560
27	46	-4760
27	47	-20640
27	48	-9360
27	49	2360
28	29	-8640
28	30	14160
28	31	-4560
28	32	-21840
28	33	14240
28	34	-9160
28	35	-11960
28	36	-11960
28	37	-16160
28	38	1760
28	39	7560
28	40	8040
28	41	-1560
28	42	-1760
28	43	-1240
28	44	7240
28	45	10960
28	46	-6840
28	47	22240
28	48	17760
28	49	-10760
29	30	-6960
29	31	-12640
29	32	-960
29	33	8560
29	34	-8040
29	35	4760
29	36	-5240
29	37	28960
29	38	5440
29	39	9640
29	40	-15240
29	41	14360
29	42	-5440
29	43	8440
29	44	5560
29	45	-13760
29	46	-5960
29	47	20560
29	48	9440
29	49	3560
30	31	-9840
30	32	-13760
30	33	1360
30	34	-5240
30	35	7560
30	36	7560
30	37	-18240
30	38	2640
30	39	16840
30	40	7560
30	41	-2840
30	42	-2640
30	43	-14360
30	44	8360
30	45	-6560
30	46	-18760
30	47	-6640
30	48	16640
30	49	6360
31	32	4160
31	33	-11760
31	34	4840
31	35	22040
31	36	-7960
31	37	7840
31	38	-2240
31	39	3560
31	40	2040
31	41	-17560
31	42	12240
31	43	4760
31	44	-8760
31	45	6960
31	46	19160
31	47	-3760
31	48	-16240
31	49	33240
32	33	-14640
32	34	8760
32	35	11560
32	36	-8440
32	37	5760
32	38	-1360
32	39	12840
32	40	-8440
32	41	-8840
32	42	11360
32	43	-8360
32	44	2360
32	45	-20560
32	46	17240
32	47	-2640
32	48	-7360
32	49	360
33	34	-6360
33	35	10840
33	36	30840
33	37	-13360
33	38	38960
33	39	14760
33	40	840
33	41	1240
33	42	-8960
33	43	5960
33	44	-19960
33	45	8160
33	46	10360
33	47	15040
33	48	4960
33	49	-7960
34	35	-2560
34	36	17440
34	37	3240
34	38	12360
34	39	-1840
34	40	17440
34	41	-12160
34	42	7640
34	43	-10640
34	44	-13360
34	45	-8440
34	46	3760
34	47	11640
34	48	-1640
34	49	-11360
35	36	14640
35	37	10440
35	38	15160
35	39	10960
35	40	-5360
35	41	-4960
35	42	24840
35	43	2160
35	44	-6160
35	45	-15640
35	46	16560
35	47	8840
35	48	-8840
35	49	5840
36	37	-9560
36	38	25160
36	39	960
36	40	24640
36	41	-4960
36	42	4840
36	43	2160
36	44	-26160
36	45	-5640
36	46	16560
36	47	-1160
36	48	11160
36	49	-4160
37	38	-10640
37	39	-14840
37	40	440
37	41	840
37	42	10640
37	43	6360
37	44	-360
37	45	-11440
37	46	760
37	47	-5360
37	48	-4640
37	49	1640
38	39	9240
38	40	15160
38	41	-15240
38	42	-5040
38	43	-11960
38	44	-4040
38	45	15840
38	46	13640
38	47	960
38	48	-960
38	49	3960
39	40	-9040
39	41	-9440
39	42	-9240
39	43	-7760
39	44	1760
39	45	-9960
39	46	17840
39	47	16760
39	48	-6760
39	49	19760
40	41	-4960
40	42	14840
40	43	-17840
40	44	-6160
40	45	14360
40	46	6560
40	47	-11160
40	48	11160
40	49	5840
41	42	15240
41	43	1760
41	44	14240
41	45	-6040
41	46	-23840
41	47	9240
41	48	760
41	49	-13760
42	43	-8040
42	44	-5960
42	45	-5840
42	46	-3640
42	47	-960
42	48	20960
42	49	-3960
43	44	2960
43	45	-31160
43	46	-13360
43	47	-2040
43	48	-7960
43	49	960
44	45	-4840
44	46	-12640
44	47	-1960
44	48	-8040
44	49	-4960
45	46	14440
45	47	160
45	48	-160
45	49	13160
46	47	12360
46	48	7640
46	49	15360
47	48	16960
47	49	-9960
48	49	-10040
